id,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,package,promotion_last_5years,division,salary,satisfaction_level
7225,0.82,3,246.84,3,0,a,0,support,low,0.948
9760,0.48,4,240.72,3,0,e,0,IT,medium,0.699
11589,0.8,3,136.9,7,0,e,0,sales,medium,0.783
5301,0.67,4,195.2,3,1,a,0,technical,low,0.92
6976,0.64,3,192.78,3,1,a,0,accounting,medium,0.638
11113,0.51,2,215.34,2,1,c,0,sales,low,0.744
6191,0.67,3,200.01,4,0,e,0,sales,low,0.986
7922,0.93,3,185.63,2,1,e,0,IT,medium,0.484
7236,0.61,2,192.89,3,1,a,0,management,low,0.571
14770,0.8,7,297.62,4,0,b,0,sales,low,0.114
1111,0.46,2,150.28,3,0,d,0,technical,low,0.442
4315,0.93,4,147.56,3,0,c,0,technical,medium,0.601
2660,0.46,4,205.55,4,0,e,0,product_mng,low,0.664
8467,0.8,4,143.64,2,0,e,0,IT,medium,0.969
12503,0.52,2,155.69,3,0,b,0,technical,medium,0.429
5507,0.76,3,224.66,3,0,e,0,sales,medium,0.891
4630,0.89,5,229.63,4,1,c,0,support,high,0.235
6963,0.58,4,178.53,3,0,e,0,sales,low,0.703
6044,0.68,6,278.37,6,0,a,0,sales,medium,0.387
5810,0.9,3,248.58,4,0,c,0,marketing,low,0.844
13550,0.81,4,242.89,2,0,a,0,IT,low,0.753
14951,0.54,2,154.35,3,0,b,0,marketing,low,0.388
12342,1,5,232.1,5,0,d,0,technical,medium,0.9
7232,0.67,4,222.69,3,0,c,0,support,low,0.962
3689,0.64,2,123.75,2,0,a,0,sales,medium,0.621
501,0.57,5,163.7,5,0,b,0,technical,high,0.657
8159,0.91,4,189.5,2,0,e,0,product_mng,medium,0.888
11147,0.59,4,250.49,2,0,c,0,support,low,0.57
2730,0.9,2,219.32,4,0,a,0,technical,low,0.91
6025,0.92,3,253.13,2,0,c,0,RandD,high,0.629
8041,0.79,5,186.15,4,0,e,0,accounting,medium,0.361
2284,0.54,2,136.57,2,0,a,0,RandD,medium,0.665
2029,0.77,4,262.45,4,0,a,0,technical,low,0.842
9911,0.58,5,197.32,4,1,a,0,IT,low,0.955
7270,0.85,2,220.33,4,0,e,0,sales,low,0.973
1458,0.5,2,136.18,3,0,b,0,marketing,low,0.396
14438,0.54,2,149.08,3,0,d,0,hr,low,0.44
14056,0.7,5,160.59,3,0,e,0,management,high,0.629
5609,0.77,5,236.66,3,1,a,0,technical,low,0.861
7581,0.55,5,213.23,2,0,a,0,sales,low,0.969
5715,0.87,5,258.08,2,0,c,0,product_mng,medium,0.771
7208,0.81,3,146.94,3,0,a,0,hr,low,0.602
2048,0.85,3,279.22,4,0,e,0,IT,low,0.484
9323,0.9,3,189.01,3,0,e,0,sales,low,1
14150,0.71,3,131.15,3,0,a,1,management,high,0.914
9058,0.84,4,174.2,3,0,e,0,support,low,0.782
14580,0.83,6,265.95,4,0,b,0,IT,low,0.104
550,0.96,6,301.03,4,0,d,0,sales,low,0.105
41,0.48,2,160.51,3,0,b,0,technical,low,0.456
1258,0.97,4,240.94,5,0,d,0,technical,low,0.774
4154,0.66,3,149.43,3,0,e,0,hr,medium,0.979
8007,0.74,3,188.17,3,1,e,0,RandD,medium,0.745
8870,0.71,4,253.08,3,1,e,0,sales,low,0.854
4556,0.66,4,164.65,5,0,e,1,support,low,0.224
10523,0.69,3,209.08,4,0,e,0,product_mng,low,0.62
12920,0.66,5,196.83,3,0,e,0,sales,medium,0.492
2900,0.67,5,261.76,3,1,a,0,RandD,low,0.876
5726,0.76,5,187.25,3,0,c,0,marketing,low,0.927
3046,0.82,4,148.68,4,0,c,0,product_mng,low,0.658
7245,0.96,4,150.28,2,0,e,0,product_mng,low,0.75
3599,0.8,2,221.24,4,1,c,0,sales,low,0.749
1442,0.51,2,154.96,3,1,b,0,product_mng,medium,0.43
6996,0.55,5,255.87,2,0,e,0,support,medium,0.765
13410,0.85,4,207.77,10,0,a,0,sales,low,0.842
398,0.83,4,264.96,6,0,b,0,sales,low,0.872
6806,0.47,3,175.29,3,0,a,0,sales,low,0.512
8786,0.62,3,141.04,4,0,a,0,marketing,low,0.972
8569,0.48,4,222.99,3,0,c,0,sales,medium,0.963
7384,0.43,2,140.15,3,0,e,0,support,high,0.537
10047,0.58,4,213.45,3,1,e,0,support,medium,0.728
11136,0.91,4,234.82,4,0,c,0,technical,high,0.877
8612,0.49,3,135.98,2,0,e,0,IT,medium,0.788
2650,0.72,3,139.25,2,0,c,0,support,medium,0.4
1451,0.86,5,260.81,6,0,b,0,marketing,low,0.782
7113,0.83,3,245.38,3,0,a,0,sales,low,0.876
9128,0.87,3,233.02,2,0,e,0,support,low,0.794
10046,0.77,5,161.41,3,0,a,0,support,medium,0.999
14986,0.85,4,246.59,6,0,b,0,technical,low,0.851
3010,0.88,3,152.45,3,1,e,0,hr,low,0.624
4908,0.56,5,222.19,2,0,e,0,sales,low,0.937
10015,0.96,3,268.59,3,1,a,0,sales,low,0.745
644,0.62,4,239.63,3,0,d,0,hr,low,0.583
13989,0.8,4,197.05,5,0,c,0,product_mng,low,0.479
10190,0.72,3,151.62,2,1,c,0,technical,low,0.847
8156,0.75,2,247.88,2,0,a,0,product_mng,medium,0.448
13888,0.48,3,148.89,7,0,a,0,sales,high,0.643
10517,0.94,5,255.3,2,0,a,0,IT,medium,0.545
9251,0.92,3,153.05,3,0,e,0,sales,low,0.287
5720,0.79,5,233.23,3,0,c,0,RandD,low,0.82
3986,0.75,3,165.52,2,1,e,0,sales,low,0.423
8108,0.83,5,268.94,2,0,a,0,sales,medium,0.663
5135,0.92,3,223.15,4,0,e,0,sales,medium,0.61
3257,0.67,4,224.64,3,0,a,0,support,medium,0.694
3113,0.83,3,286.54,4,0,e,0,technical,medium,0.984
10589,0.87,3,159.37,2,0,a,0,technical,medium,0.587
6313,0.73,4,274.9,5,0,e,0,support,low,0.24
4332,0.76,4,220.97,3,1,e,0,technical,low,0.977
9869,0.71,5,203.7,3,0,c,0,sales,high,0.771
12801,0.83,3,236.3,3,1,c,0,technical,medium,0.563
2256,0.69,3,225.2,2,0,c,0,technical,high,0.941
23,0.57,2,140.96,3,0,d,0,sales,low,0.457
10856,0.39,4,148.13,5,1,c,1,sales,medium,0.767
264,0.5,2,137.74,3,0,d,0,hr,medium,0.426
13773,0.8,3,247.99,3,0,a,0,sales,low,0.753
9325,0.54,5,170.05,2,0,e,0,sales,low,0.545
1002,0.5,2,141.52,3,0,d,0,sales,medium,0.419
8575,0.59,4,196.65,4,0,a,0,sales,medium,0.832
12551,1,5,254.08,5,0,d,0,sales,low,0.75
7006,0.38,2,189.05,3,0,e,0,technical,low,0.439
14088,0.41,2,199.64,4,0,a,0,technical,medium,0.328
13832,0.63,5,242.42,7,0,e,0,sales,medium,0.912
13734,0.42,4,158.31,7,0,c,0,product_mng,high,0.456
2816,0.45,3,225.54,2,0,c,0,product_mng,low,0.956
12286,0.84,6,305.69,4,0,d,0,support,low,0.096
7608,0.85,2,204.22,3,0,e,0,support,medium,0.294
12887,0.71,4,272.84,3,0,c,0,product_mng,high,0.962
14810,0.92,7,308.31,4,0,d,0,IT,low,0.118
10300,0.72,5,265.78,3,0,a,0,RandD,high,0.715
1423,0.49,2,145.97,3,0,d,0,support,low,0.395
2140,0.63,3,176.87,3,1,e,0,technical,low,0.726
14747,0.85,6,305.28,4,0,b,0,accounting,medium,0.109
127,0.88,3,183.64,5,0,b,0,support,low,0.699
13733,0.91,4,267.99,7,0,a,0,product_mng,medium,0.494
13833,0.68,5,226.12,7,0,a,0,sales,medium,0.701
9655,0.72,3,180.15,2,0,a,0,technical,medium,0.597
7948,0.48,3,205.11,6,0,a,0,sales,high,0.766
4094,0.8,6,251.8,3,0,a,0,support,low,0.312
4269,0.72,3,245.66,6,0,a,0,IT,high,0.198
13321,0.52,2,219.18,4,0,e,0,sales,low,0.452
7061,0.49,5,125.41,5,0,c,0,technical,medium,0.593
3968,0.71,5,151.95,4,0,c,0,marketing,medium,0.58
930,0.58,5,273.49,5,0,b,0,sales,high,0.313
5011,0.54,5,239.74,3,0,a,0,support,medium,0.515
2255,0.74,4,190.68,4,0,a,0,technical,medium,0.881
6158,0.79,5,154.67,2,0,c,0,support,low,0.601
8116,0.49,3,166.88,2,0,e,0,sales,low,0.778
4723,0.57,4,213.68,4,1,c,0,product_mng,low,0.489
8808,0.95,4,281.3,3,0,a,0,accounting,medium,0.334
6751,0.91,3,123.82,2,0,a,0,technical,medium,0.583
4805,0.62,3,149.24,2,1,a,0,RandD,low,0.475
2127,0.58,4,148.45,2,0,a,0,product_mng,medium,0.734
11223,0.66,5,236.85,6,0,c,0,technical,low,0.96
7117,0.49,4,189.24,3,1,c,0,sales,low,0.959
3596,0.5,4,172.6,3,0,c,0,sales,low,0.476
516,0.89,6,246.89,4,0,b,0,technical,low,0.097
5305,0.51,2,284.95,2,0,c,0,technical,low,0.262
13170,0.42,4,107.97,4,0,a,0,technical,low,0.305
12062,0.95,6,245.26,5,0,b,0,IT,medium,0.097
8587,0.85,5,203.48,3,0,a,0,technical,low,0.94
5883,0.7,4,203.35,2,0,a,0,management,low,0.972
3790,0.62,3,203.64,2,1,a,0,support,high,0.559
1337,0.56,2,144.66,3,0,b,0,technical,low,0.407
1324,0.82,4,254.04,5,1,d,0,sales,medium,0.763
11036,0.58,2,190.57,4,1,c,0,accounting,low,0.306
5582,0.99,4,211.15,3,0,e,0,sales,medium,0.662
10939,0.63,3,235.41,3,0,e,1,sales,medium,0.524
3838,0.48,6,183.88,4,0,a,0,sales,low,0.264
5140,0.9,6,155.18,2,0,c,0,accounting,medium,0.417
4855,0.62,4,197.14,3,0,c,0,support,medium,0.913
5812,1,5,118.84,2,0,e,0,sales,low,0.433
9373,0.89,5,170.28,4,0,a,0,IT,low,0.249
2886,0.69,3,203.56,3,0,c,0,IT,low,0.968
2093,0.9,3,211.52,3,0,e,0,hr,medium,0.576
1926,0.66,3,165.41,3,0,d,0,sales,low,0.778
5342,0.89,4,277.5,6,0,e,0,marketing,low,0.275
5410,0.75,4,221.96,3,1,c,0,product_mng,low,0.584
8074,0.98,5,161.22,5,0,a,0,IT,medium,0.261
3988,0.51,3,147.42,2,1,c,0,sales,low,0.728
2165,0.93,3,151.89,3,0,a,0,accounting,low,0.896
7718,0.76,3,214.17,3,0,a,0,sales,medium,0.921
6207,0.98,4,212.29,3,0,a,0,sales,medium,0.63
4022,0.64,3,183.5,4,0,a,0,support,low,0.68
4497,0.4,4,191.5,3,0,e,0,product_mng,medium,0.434
887,0.51,2,138.14,3,0,b,0,support,medium,0.418
6,0.77,6,249.38,4,0,b,0,sales,low,0.104
7583,0.72,4,156.17,3,0,e,0,sales,low,0.991
13933,0.95,6,119.27,7,0,c,0,sales,medium,0.155
14632,0.95,6,288.78,4,0,b,0,technical,medium,0.108
12388,0.49,2,155.72,3,0,d,0,marketing,medium,0.445
11219,0.42,2,274.71,6,1,e,1,hr,medium,0.482
6570,0.72,5,196.79,3,0,c,0,marketing,low,0.737
12045,0.74,3,182.54,4,0,d,0,technical,low,0.842
9080,0.47,4,240.31,4,1,e,0,RandD,medium,0.718
1658,0.97,5,231.57,5,0,d,0,support,low,0.807
6960,0.78,3,252.09,2,0,a,0,sales,low,0.646
1487,0.53,2,147.54,3,0,b,0,technical,low,0.448
9723,0.95,5,208.18,3,0,a,0,accounting,low,0.309
4254,0.59,3,211.22,2,0,a,0,support,low,0.541
597,0.9,6,266.19,4,0,d,0,IT,low,0.119
8583,0.62,3,227.1,3,0,a,0,hr,medium,0.777
10554,0.6,4,137.08,3,0,c,0,sales,high,0.641
12803,0.73,4,169.91,4,0,a,0,management,medium,0.591
4586,0.97,3,183.23,3,1,c,0,marketing,medium,0.764
9239,0.82,3,200.55,5,0,a,0,management,medium,0.373
12719,1,5,261.49,5,0,d,0,hr,low,0.799
4802,0.53,4,263.39,3,0,a,0,IT,low,0.95
12204,0.9,5,252.7,6,0,b,0,support,low,0.862
4150,0.75,2,215.88,3,1,e,0,accounting,medium,0.765
7143,0.78,3,225.3,3,1,e,0,technical,medium,0.845
4280,0.92,5,253.93,3,0,e,0,management,medium,0.817
12722,0.47,2,129.77,3,0,b,0,technical,low,0.438
10972,0.74,5,262.5,6,0,e,0,technical,medium,0.893
12356,0.56,2,154.16,3,0,b,0,support,low,0.42
1660,0.47,2,136.22,3,0,d,0,support,medium,0.416
5093,0.54,3,172.5,2,0,a,0,technical,high,0.915
1097,0.48,2,133.63,3,0,b,0,hr,low,0.379
11088,0.73,3,173.04,6,0,c,0,product_mng,medium,0.593
7756,0.73,4,210.61,2,0,a,0,support,medium,0.597
7748,0.65,3,249.44,3,0,a,0,technical,low,0.628
8699,0.66,6,240.66,4,0,c,0,RandD,medium,0.649
3558,0.67,3,212.96,2,0,a,0,support,low,0.821
629,0.53,2,145.09,3,0,d,0,sales,low,0.455
3697,0.91,3,250.03,3,0,e,0,technical,high,0.539
1606,0.49,3,179.78,5,0,b,0,accounting,low,0.894
3892,0.82,3,155.62,3,1,a,0,sales,low,0.852
9390,0.58,4,220,2,1,a,0,support,medium,0.661
8373,0.83,4,185.05,3,0,a,0,support,medium,0.701
10979,0.63,5,260.4,2,0,c,0,IT,medium,0.975
5064,0.54,3,182.47,4,1,c,0,accounting,low,0.449
10478,0.76,3,280.74,3,1,e,0,sales,medium,0.89
11451,0.77,3,211.71,3,0,e,0,management,high,0.743
2565,0.67,5,273.45,3,0,e,0,support,medium,0.481
7506,0.42,6,113.2,3,0,c,0,sales,low,0.138
5138,0.66,2,119.11,2,1,a,0,sales,medium,0.609
5244,0.51,4,147.02,2,0,a,0,support,medium,0.546
4568,0.81,4,207.99,3,0,e,0,IT,medium,0.532
2028,0.99,3,267.89,3,0,e,0,technical,low,0.607
2684,0.88,5,171.93,4,0,c,0,sales,medium,0.614
12625,0.98,5,264.65,6,0,d,0,sales,low,0.781
14443,0.83,6,245.59,4,0,b,0,accounting,low,0.104
10001,0.61,3,214.41,6,0,e,0,sales,low,0.275
11585,0.75,2,148.77,3,0,e,0,marketing,low,0.903
10326,0.84,5,231.96,4,0,c,0,sales,medium,0.121
2388,0.52,3,236.88,2,0,a,0,sales,low,0.719
7335,0.67,4,136.48,3,1,e,0,marketing,medium,0.93
865,0.85,5,218.88,5,0,d,0,sales,low,0.825
14864,0.52,2,131.68,3,0,b,0,technical,medium,0.365
10483,0.52,3,235.01,3,0,e,0,sales,medium,0.606
12855,0.54,6,169.27,4,0,a,0,technical,low,0.208
9149,0.41,6,141.59,3,0,a,0,product_mng,medium,0.561
8741,0.67,2,143.67,3,0,a,0,technical,low,0.502
12020,0.84,6,283.06,4,0,b,0,sales,low,0.114
12215,0.51,2,154.88,3,0,d,0,IT,low,0.367
3585,0.62,2,281.54,4,0,a,0,RandD,low,0.85
3605,0.81,4,245.5,2,0,a,0,sales,low,0.733
7166,0.57,5,145.07,4,1,c,0,product_mng,low,0.158
13602,0.64,4,167.54,3,0,a,0,IT,low,0.374
8066,0.77,3,206.71,4,0,e,0,support,medium,0.97
10628,0.74,3,214.73,3,0,a,0,sales,medium,0.652
4500,0.7,4,147.02,3,1,e,1,RandD,medium,0.576
4047,0.82,3,222.11,4,1,c,0,accounting,medium,0.679
10800,0.53,3,213.41,4,0,e,0,technical,low,0.47
2183,0.54,4,245.36,2,0,c,0,support,medium,0.225
130,0.83,6,292.55,4,0,d,0,support,low,0.097
1406,0.63,4,257.49,3,0,d,0,hr,low,0.149
1777,0.56,2,147.93,3,0,b,0,sales,medium,0.391
12079,0.56,2,140.64,3,0,b,0,accounting,low,0.386
5575,0.69,5,224.08,3,0,a,0,accounting,medium,0.672
14898,0.9,7,270.69,4,0,d,0,accounting,medium,0.093
9736,0.92,3,267.33,2,1,e,0,technical,medium,0.834
4833,0.89,5,156.08,5,0,e,0,sales,low,0.213
2337,0.48,4,160.82,3,0,a,0,support,medium,0.567
10701,0.61,3,149.61,5,0,e,0,sales,medium,0.217
6787,0.86,5,169.93,2,0,e,0,RandD,medium,0.968
13099,0.94,6,193.38,5,0,a,0,support,low,0.201
11243,0.56,3,191.75,3,0,c,0,technical,medium,0.484
12556,0.48,2,142.59,3,1,d,0,sales,low,0.457
9195,0.89,2,222.15,3,0,a,0,technical,low,0.689
5523,0.42,2,105.6,2,0,c,1,sales,high,0.624
9696,0.52,6,265.49,6,0,c,0,sales,medium,0.334
8151,0.87,5,258.6,5,1,a,0,IT,medium,0.391
3468,0.8,5,152.64,4,0,e,0,hr,medium,1
9650,0.79,4,197.23,3,1,e,0,hr,low,0.597
6355,0.73,3,158.31,3,1,a,0,sales,low,0.621
9838,0.61,3,189.06,4,0,e,0,product_mng,low,1
10720,0.96,3,273.16,3,1,e,0,technical,medium,0.516
10957,0.53,3,148.08,3,1,a,0,technical,low,0.819
7403,0.63,3,163.71,2,0,a,0,RandD,low,0.443
11263,0.99,4,171.03,10,0,e,0,IT,medium,0.986
13781,0.67,4,178.62,3,0,e,0,product_mng,low,0.919
10442,0.51,4,203.91,3,0,a,0,IT,medium,0.72
6600,0.95,5,276.03,2,0,e,0,technical,medium,0.853
2703,0.93,3,273.08,5,0,c,0,hr,low,0.764
4104,0.49,4,185.25,4,0,a,0,technical,medium,0.647
11885,0.67,3,231.37,2,1,e,0,product_mng,low,0.707
2994,0.96,4,151.59,5,0,c,0,sales,medium,0.635
7312,0.79,3,155.46,2,0,c,0,management,low,0.506
10421,0.83,3,209.14,2,0,a,0,technical,low,0.604
5786,0.96,3,222.85,2,0,c,0,management,medium,0.549
3272,0.43,3,206.1,4,0,c,0,product_mng,medium,0.505
9916,0.58,3,236.94,4,1,e,0,product_mng,low,0.598
12303,0.55,2,128.71,3,0,b,0,RandD,medium,0.355
4662,0.57,3,169.91,4,1,a,0,marketing,medium,0.663
13226,0.56,3,258.19,6,0,c,0,marketing,medium,0.639
11892,0.61,4,150.91,3,0,a,1,management,high,0.78
8617,0.76,5,223.82,2,0,e,0,product_mng,medium,0.301
5685,0.94,3,223.78,4,0,a,0,technical,low,0.791
1917,0.45,2,147.72,3,0,b,0,sales,low,0.365
10247,0.76,5,245.99,3,0,e,0,sales,medium,0.845
13261,0.55,4,220.16,2,0,c,0,technical,medium,0.712
10077,0.7,3,164.72,3,1,e,0,sales,medium,0.716
8390,0.92,5,219.94,2,0,a,0,product_mng,medium,0.698
13403,0.6,4,234.86,4,1,a,0,marketing,low,0.908
5847,0.85,5,223.26,5,0,e,0,technical,low,0.771
757,0.54,2,152.15,3,0,b,0,sales,low,0.374
3894,0.99,4,257.3,3,0,a,0,support,medium,0.575
14326,0.49,2,138.85,3,0,b,0,technical,medium,0.367
1810,0.48,2,157.08,3,0,b,0,support,low,0.425
12510,0.48,2,145.95,3,0,b,0,support,low,0.436
6809,1,3,200.28,2,0,e,0,sales,low,0.968
5455,0.72,2,182,2,1,c,0,technical,low,0.619
13720,0.88,4,146.94,8,1,c,0,support,low,0.75
13789,0.56,5,223.37,10,0,a,0,management,high,0.758
9849,0.79,3,201.46,3,1,a,0,sales,high,0.64
3084,0.56,4,153.17,3,1,c,0,accounting,low,0.341
10522,0.63,4,244.47,3,0,e,0,product_mng,low,0.862
600,0.97,5,260.2,6,0,b,0,product_mng,low,0.766
4179,0.59,3,165.69,3,0,a,0,technical,medium,0.951
11948,0.66,5,192.57,3,0,a,0,marketing,medium,0.948
2322,0.93,4,171.07,2,0,c,0,hr,medium,0.766
13289,0.88,3,164.09,10,0,e,0,management,medium,0.681
4434,0.69,4,154.53,3,0,a,0,marketing,high,0.654
4378,0.54,2,207.05,6,0,a,0,sales,low,0.851
372,0.48,2,142.56,3,0,b,0,product_mng,medium,0.384
8995,0.9,3,230.41,3,0,e,0,IT,medium,0.74
14962,0.66,3,164.63,3,0,b,0,sales,low,0.781
5964,0.67,6,195.12,2,0,c,0,sales,medium,0.144
739,0.85,7,276.21,4,0,b,0,support,medium,0.111
12628,0.85,5,243.96,6,0,b,0,sales,low,0.724
10426,0.8,3,211.95,4,0,e,0,support,low,0.698
5431,0.95,5,234.08,6,1,e,0,sales,medium,0.693
5345,0.84,4,203.08,2,1,e,0,support,low,0.828
7630,0.89,4,210.67,3,0,e,0,RandD,low,0.552
1885,0.86,6,284.58,4,0,d,0,support,low,0.093
5581,0.94,4,231.72,4,0,a,0,marketing,medium,0.481
9135,0.83,4,224.64,3,0,e,0,support,low,0.668
9943,0.9,3,186.43,4,0,c,0,sales,low,0.975
6536,0.57,3,197.84,3,1,e,0,support,medium,0.685
10029,0.77,3,148.01,4,0,e,0,accounting,low,0.855
11801,0.56,3,150.88,3,0,e,0,sales,medium,0.904
4227,0.66,3,184.58,3,0,c,0,accounting,medium,0.672
2907,0.79,3,266.22,3,0,c,0,marketing,medium,0.322
8829,0.72,4,223.49,3,0,c,0,support,medium,0.672
5630,0.36,4,127.83,4,0,a,0,technical,medium,0.399
3503,0.77,4,246.13,3,0,a,0,product_mng,medium,0.576
5946,0.84,4,202.69,2,0,a,0,product_mng,medium,0.979
1072,0.94,6,206,4,0,b,0,marketing,low,0.527
13132,0.98,4,185.02,2,1,e,0,marketing,low,0.552
8541,0.85,3,261.25,2,0,c,0,product_mng,high,0.499
4034,0.81,5,139.83,4,0,e,0,product_mng,medium,0.255
3392,0.7,4,220.01,2,1,a,0,hr,medium,0.804
3119,0.92,4,160.78,5,0,e,0,IT,medium,0.606
10767,0.85,5,250.35,3,0,c,0,marketing,low,0.197
8184,0.72,3,205.35,3,0,e,0,sales,medium,0.575
7466,0.42,2,249.83,4,0,a,0,IT,medium,0.575
14709,0.47,2,144.52,3,0,d,0,technical,medium,0.441
5393,0.97,4,138.03,3,0,e,0,support,medium,0.92
6038,0.63,3,185.69,3,0,a,0,marketing,medium,0.528
6964,0.81,3,268.72,3,0,e,0,sales,low,0.89
10200,0.97,5,196.38,2,0,e,0,support,medium,0.566
9247,0.95,3,213.23,3,0,a,0,sales,low,0.958
10966,0.87,4,144.6,3,0,e,0,support,low,0.865
4314,0.94,3,114.69,5,1,c,0,technical,medium,0.363
7941,0.86,4,225.83,2,0,c,0,management,high,0.629
5817,0.62,3,154.97,2,0,a,0,sales,medium,0.567
991,0.91,4,221.28,5,0,b,0,sales,low,0.761
6237,0.59,3,132.62,3,0,a,0,support,low,0.569
5159,0.66,5,164.83,3,0,e,0,support,medium,0.65
14905,0.77,6,248.18,4,0,b,0,technical,medium,0.111
7970,0.73,3,140.55,5,1,e,0,hr,low,0.593
7425,0.76,4,144,2,0,c,0,sales,low,0.597
1559,0.82,4,218.35,5,0,d,0,hr,medium,0.773
1211,0.77,6,246.03,4,0,d,0,product_mng,low,0.09
474,1,5,242.65,5,0,d,0,sales,low,0.877
1780,0.83,5,226.88,5,1,b,0,sales,medium,0.752
12639,0.48,2,155.86,3,0,d,0,accounting,low,0.433
7263,0.67,4,193.16,3,0,c,0,sales,medium,0.714
4036,0.8,4,176.53,3,0,c,0,product_mng,medium,0.785
4782,0.81,4,168.21,2,0,c,0,support,high,0.673
10240,0.62,5,230.36,2,0,e,0,sales,medium,0.961
1622,0.85,5,266.82,5,0,b,0,sales,medium,0.864
3912,0.57,5,183.09,2,1,a,0,sales,low,0.443
5363,0.8,5,105.61,6,0,e,0,sales,medium,0.286
2597,0.92,4,172.11,2,0,a,0,support,medium,0.556
14345,0.5,2,132.73,3,0,b,0,technical,low,0.36
399,0.87,6,252.17,4,0,d,0,sales,low,0.096
7959,0.69,6,194.47,3,0,c,0,sales,high,0.324
14378,0.54,5,132.23,5,0,d,0,sales,low,0.302
7082,0.74,4,179.17,6,0,a,0,technical,low,0.259
14482,0.84,6,253.23,4,0,b,0,technical,medium,0.108
4410,0.85,4,261.56,3,0,c,0,technical,low,0.826
4699,0.61,3,205.06,2,0,c,0,technical,medium,0.578
593,0.54,2,135.07,3,0,b,0,technical,low,0.372
4705,1,5,142.7,2,0,c,0,support,low,0.815
4296,0.61,5,218.67,3,0,a,0,sales,low,0.841
8083,0.53,3,288.33,5,0,e,0,IT,low,0.574
12678,0.46,2,159.46,3,0,d,0,product_mng,low,0.431
6414,0.49,5,145.66,3,0,e,0,technical,low,0.925
12488,0.83,7,277.7,4,0,b,0,accounting,low,0.103
298,0.48,2,136.99,3,0,b,0,product_mng,medium,0.448
10423,0.61,4,181.17,4,0,a,0,technical,low,0.858
5841,0.5,4,219.91,2,0,a,0,technical,low,0.603
11157,0.63,3,205.32,3,0,c,0,technical,medium,0.527
2979,0.62,4,142.39,2,0,c,0,sales,low,0.655
4147,0.88,4,151.24,2,0,c,0,sales,low,0.825
3889,0.51,3,247.82,3,0,e,0,RandD,medium,0.759
1018,0.47,2,138.21,3,0,d,0,accounting,low,0.369
12416,1,4,229.57,6,0,b,0,hr,medium,0.819
3979,0.73,2,176.75,3,1,c,0,sales,low,0.151
13275,0.53,5,170.62,3,0,c,0,technical,low,0.6
395,0.46,2,128.74,3,0,d,0,sales,low,0.454
13578,0.48,4,138.69,2,0,e,0,sales,medium,0.852
704,0.54,5,216.58,3,0,b,0,sales,low,0.74
2976,0.55,5,208.82,5,0,a,0,RandD,low,0.247
12454,0.97,7,255.54,4,1,b,0,RandD,medium,0.089
11584,0.74,4,234.64,4,1,c,0,management,low,0.651
12431,0.58,2,161.02,3,0,b,0,support,low,0.405
9285,0.74,5,196.19,5,1,c,0,support,low,0.249
323,0.9,7,287.13,4,0,b,0,sales,low,0.104
8428,0.58,4,178.91,3,0,c,0,hr,medium,0.543
11922,0.44,3,260.24,8,0,a,0,sales,low,0.921
2019,0.84,4,252.94,3,0,c,0,technical,medium,0.479
7973,0.63,5,163.54,3,0,a,0,technical,low,0.963
8240,0.7,5,195.95,3,0,e,0,RandD,low,0.76
173,0.87,6,284.47,4,0,d,0,sales,low,0.095
12000,0.53,2,159.7,3,0,d,0,sales,low,0.376
13811,0.76,4,154.82,3,0,e,0,product_mng,medium,0.946
10971,0.8,4,264.36,4,0,a,0,support,medium,0.8
1173,0.91,6,272.34,4,0,d,0,accounting,low,0.109
12953,0.87,3,203.2,2,0,c,0,technical,medium,0.555
4043,0.59,4,224.71,2,0,e,0,RandD,medium,0.923
14744,0.51,2,137.44,3,0,b,0,hr,medium,0.424
7566,0.85,4,204.97,3,0,e,0,sales,medium,0.653
11629,0.65,3,272.72,10,0,e,0,IT,medium,0.659
10102,0.54,3,191.04,3,0,a,0,sales,low,0.547
13345,0.85,3,252.09,6,0,a,0,technical,medium,0.759
1960,0.53,2,143.87,3,0,b,0,support,low,0.368
13917,0.43,3,183.28,2,0,a,0,product_mng,medium,0.414
5144,0.85,4,197.82,2,0,c,0,hr,low,0.398
1595,0.53,2,151.83,3,0,d,0,product_mng,medium,0.404
9403,0.54,3,247.18,3,0,c,0,sales,medium,0.611
1468,0.87,5,257.44,5,0,b,0,sales,medium,0.781
859,0.93,6,269.52,4,0,b,0,sales,low,0.105
7563,0.96,5,230.38,4,0,c,0,marketing,medium,0.507
5935,0.58,4,232.95,4,0,e,0,technical,medium,0.868
14336,0.92,6,261.65,4,0,b,0,support,low,0.101
8053,0.59,3,233.97,3,0,e,0,technical,low,0.937
22,0.95,6,304.28,4,0,b,0,sales,low,0.087
7502,0.61,4,198.81,3,0,e,0,sales,low,0.952
6967,0.54,4,248.81,3,1,e,0,sales,medium,0.484
11200,0.72,4,210.75,2,1,c,0,sales,high,0.677
11104,0.86,6,232.59,5,0,e,0,management,high,0.855
4658,0.68,4,135.74,2,0,c,0,accounting,medium,0.681
8435,0.37,3,108.94,4,0,e,0,technical,low,0.575
13317,0.66,3,174.77,3,1,a,0,marketing,high,0.676
11405,0.62,3,238.83,4,0,e,1,marketing,medium,0.596
11957,0.64,4,228.21,7,0,e,0,sales,low,0.565
